title,number,font,5,1,0
img_title_bowl,87,NotoSansJP,0,0,0
img_title_bowl,87,NotoSerif,0,0,0
img_title_bowl,87,Reggae,0,0,0
img_title_bowl,87,Stick,0,0,0
img_title_bowl,88,DelaGothic,0,0,0
img_title_bowl,88,HachiMaruPop,0,0,0
img_title_bowl,88,KaiseiDecol,0,0,0
img_title_bowl,88,NotoSansJP,0,0,0
img_title_bowl,88,NotoSerif,0,0,0
img_title_bowl,88,Reggae,0,0,0
img_title_bowl,88,Stick,0,0,0
img_title_bowl,89,DelaGothic,0,0,0
img_title_bowl,89,HachiMaruPop,0,0,0
img_title_bowl,89,KaiseiDecol,0,0,0
img_title_bowl,89,NotoSansJP,0,0,0
img_title_bowl,89,NotoSerif,0,0,0
img_title_bowl,89,Reggae,0,0,0
img_title_bowl,89,Stick,0,0,0
img_title_bowl,90,DelaGothic,0,0,0
img_title_bowl,90,HachiMaruPop,0,0,0
img_title_bowl,90,KaiseiDecol,0,0,0
img_title_bowl,90,NotoSansJP,0,0,0
img_title_bowl,90,NotoSerif,0,0,0
img_title_bowl,90,Reggae,0,0,0
img_title_bowl,90,Stick,0,0,0
img_title_bowl,91,DelaGothic,0,0,0
img_title_bowl,91,HachiMaruPop,0,0,0
img_title_bowl,91,KaiseiDecol,0,0,0
img_title_bowl,91,NotoSansJP,0,0,0
img_title_bowl,91,NotoSerif,0,0,0
img_title_bowl,91,Reggae,0,0,0
img_title_bowl,91,Stick,0,0,0
img_title_bowl,92,DelaGothic,0,0,0
img_title_bowl,92,HachiMaruPop,0,0,0
img_title_bowl,92,KaiseiDecol,0,0,0
img_title_bowl,92,NotoSansJP,0,0,0
img_title_bowl,92,NotoSerif,0,0,0
img_title_bowl,92,Reggae,0,0,0
img_title_bowl,92,Stick,0,0,0
img_title_bowl,93,DelaGothic,0,0,0
img_title_bowl,93,HachiMaruPop,0,0,0
img_title_bowl,93,KaiseiDecol,0,0,0
img_title_bowl,93,NotoSansJP,0,0,0
img_title_bowl,93,NotoSerif,0,0,0
img_title_bowl,93,Reggae,0,0,0
img_title_bowl,93,Stick,0,0,0
img_title_bowl,94,DelaGothic,0,0,0
img_title_bowl,94,HachiMaruPop,0,0,0
img_title_bowl,94,KaiseiDecol,0,0,0
img_title_bowl,94,NotoSansJP,0,0,0
img_title_bowl,94,NotoSerif,0,0,0
img_title_bowl,94,Reggae,0,0,0
img_title_bowl,94,Stick,0,0,0
img_title_bowl,95,DelaGothic,0,0,0
img_title_bowl,95,HachiMaruPop,0,0,0
img_title_bowl,95,KaiseiDecol,0,0,0
img_title_bowl,95,NotoSansJP,0,0,0
img_title_bowl,95,NotoSerif,0,0,0
img_title_bowl,95,Reggae,0,0,0
img_title_bowl,95,Stick,0,0,0
img_title_bowl,96,DelaGothic,0,0,0
img_title_bowl,96,HachiMaruPop,0,0,0
img_title_bowl,96,KaiseiDecol,0,0,0
img_title_bowl,96,NotoSansJP,0,0,0
img_title_bowl,96,NotoSerif,0,0,0
img_title_bowl,96,Reggae,0,0,0
img_title_bowl,96,Stick,0,0,0
img_title_bowl,97,DelaGothic,0,0,0
img_title_bowl,97,HachiMaruPop,0,0,0
img_title_bowl,97,KaiseiDecol,0,0,0
img_title_bowl,97,NotoSansJP,0,0,0
img_title_bowl,97,NotoSerif,0,0,0
img_title_bowl,97,Reggae,0,0,0
img_title_bowl,97,Stick,0,0,0
img_title_bowl,98,DelaGothic,0,0,0
img_title_bowl,98,HachiMaruPop,0,0,0
img_title_bowl,98,KaiseiDecol,0,0,0
img_title_bowl,98,NotoSansJP,0,0,0
img_title_bowl,98,NotoSerif,0,0,0
img_title_bowl,98,Reggae,0,0,0
img_title_bowl,98,Stick,0,0,0
img_title_bowl,99,DelaGothic,0,0,0
img_title_bowl,99,HachiMaruPop,0,0,0
img_title_bowl,99,KaiseiDecol,0,0,0
img_title_bowl,99,NotoSansJP,0,0,0
img_title_bowl,99,NotoSerif,0,0,0
img_title_bowl,99,Reggae,0,0,0
img_title_bowl,99,Stick,0,0,0
img_title_bowl,100,DelaGothic,0,0,0
img_title_bowl,100,HachiMaruPop,0,0,0
img_title_bowl,100,KaiseiDecol,0,0,0
img_title_bowl,100,NotoSansJP,0,0,0
img_title_bowl,100,NotoSerif,0,0,0
img_title_bowl,100,Reggae,0,0,0
img_title_bowl,100,Stick,0,0,0
img_title_omret,1,DelaGothic,0,0,0
img_title_omret,1,HachiMaruPop,0,0,0
img_title_omret,1,KaiseiDecol,0,0,0
img_title_omret,1,NotoSansJP,0,0,0
img_title_omret,1,NotoSerif,0,0,0
img_title_omret,1,Reggae,0,0,0
img_title_omret,1,Stick,0,0,0
img_title_omret,2,DelaGothic,0,0,0
img_title_omret,2,HachiMaruPop,0,0,0
img_title_omret,2,KaiseiDecol,0,0,0
img_title_omret,2,NotoSansJP,0,0,0
img_title_omret,2,NotoSerif,0,0,0
img_title_omret,2,Reggae,0,0,0
img_title_omret,2,Stick,0,0,0
img_title_omret,3,DelaGothic,0,0,0
img_title_omret,3,HachiMaruPop,0,0,0
img_title_omret,3,KaiseiDecol,0,0,0
img_title_omret,3,NotoSansJP,0,0,0
img_title_omret,3,NotoSerif,0,0,0
img_title_omret,3,Reggae,0,0,0
img_title_omret,3,Stick,0,0,0
img_title_omret,4,DelaGothic,0,0,0
img_title_omret,4,HachiMaruPop,0,0,0
img_title_omret,4,KaiseiDecol,0,0,0
img_title_omret,4,NotoSansJP,0,0,0
img_title_omret,4,NotoSerif,0,0,0
img_title_omret,4,Reggae,0,0,0
img_title_omret,4,Stick,0,0,0
img_title_omret,5,DelaGothic,0,0,0
img_title_omret,5,HachiMaruPop,0,0,0
img_title_omret,5,KaiseiDecol,0,0,0
img_title_omret,5,NotoSansJP,0,0,0
img_title_omret,5,NotoSerif,0,0,0
img_title_omret,5,Reggae,0,0,0
img_title_omret,5,Stick,0,0,0
img_title_omret,6,DelaGothic,0,0,0
img_title_omret,6,HachiMaruPop,0,0,0
img_title_omret,6,KaiseiDecol,0,0,0
img_title_omret,6,NotoSansJP,0,0,0
img_title_omret,6,NotoSerif,0,0,0
img_title_omret,6,Reggae,0,0,0
img_title_omret,6,Stick,0,0,0
img_title_omret,7,DelaGothic,0,0,0
img_title_omret,7,HachiMaruPop,0,0,0
img_title_omret,7,KaiseiDecol,0,0,0
img_title_omret,7,NotoSansJP,0,0,0
img_title_omret,7,NotoSerif,0,0,0
img_title_omret,7,Reggae,0,0,0
img_title_omret,7,Stick,0,0,0
img_title_omret,8,DelaGothic,0,0,0
img_title_omret,8,HachiMaruPop,0,0,0
img_title_omret,8,KaiseiDecol,0,0,0
img_title_omret,8,NotoSansJP,0,0,0
img_title_omret,8,NotoSerif,0,0,0
img_title_omret,8,Reggae,0,0,0
img_title_omret,8,Stick,0,0,0
img_title_omret,9,DelaGothic,0,0,0
img_title_omret,9,HachiMaruPop,0,0,0
img_title_omret,9,KaiseiDecol,0,0,0
img_title_omret,9,NotoSansJP,0,0,0
img_title_omret,9,NotoSerif,0,0,0
img_title_omret,9,Reggae,0,0,0
img_title_omret,9,Stick,0,0,0
img_title_omret,10,DelaGothic,0,0,0
img_title_omret,10,HachiMaruPop,0,0,0
img_title_omret,10,KaiseiDecol,0,0,0
img_title_omret,10,NotoSansJP,0,0,0
img_title_omret,10,NotoSerif,0,0,0
img_title_omret,10,Reggae,0,0,0
img_title_omret,10,Stick,0,0,0
img_title_omret,11,DelaGothic,0,0,0
img_title_omret,11,HachiMaruPop,0,0,0
img_title_omret,11,KaiseiDecol,0,0,0
img_title_omret,11,NotoSansJP,0,0,0
img_title_omret,11,NotoSerif,0,0,0
img_title_omret,11,Reggae,0,0,0
img_title_omret,11,Stick,0,0,0
img_title_omret,12,DelaGothic,0,0,0
img_title_omret,12,HachiMaruPop,0,0,0
img_title_omret,12,KaiseiDecol,0,0,0
img_title_omret,12,NotoSansJP,0,0,0
img_title_omret,12,NotoSerif,0,0,0
img_title_omret,12,Reggae,0,0,0
img_title_omret,12,Stick,0,0,0
img_title_omret,13,DelaGothic,0,0,0
img_title_omret,13,HachiMaruPop,0,0,0
img_title_omret,13,KaiseiDecol,0,0,0
img_title_omret,13,NotoSansJP,0,0,0
img_title_omret,13,NotoSerif,0,0,0
img_title_omret,13,Reggae,0,0,0
img_title_omret,13,Stick,0,0,0
img_title_omret,14,DelaGothic,0,0,1
img_title_omret,14,HachiMaruPop,0,0,1
img_title_omret,14,KaiseiDecol,1,0,0
img_title_omret,14,NotoSansJP,1,0,0
img_title_omret,14,NotoSerif,0,1,0
img_title_omret,14,Reggae,0,1,0
img_title_omret,14,Stick,0,1,0
img_title_omret,15,DelaGothic,0,0,0
img_title_omret,15,HachiMaruPop,0,0,0
img_title_omret,15,KaiseiDecol,0,0,0
img_title_omret,15,NotoSansJP,0,0,0
img_title_omret,15,NotoSerif,0,0,0
img_title_omret,15,Reggae,0,0,0
img_title_omret,15,Stick,0,0,0
img_title_omret,16,DelaGothic,0,0,0
img_title_omret,16,HachiMaruPop,0,0,0
img_title_omret,16,KaiseiDecol,0,0,0
img_title_omret,16,NotoSansJP,0,0,0
img_title_omret,16,NotoSerif,0,0,0
img_title_omret,16,Reggae,0,0,0
img_title_omret,16,Stick,0,0,0
img_title_omret,17,DelaGothic,0,0,0
img_title_omret,17,HachiMaruPop,0,0,0
img_title_omret,17,KaiseiDecol,0,0,0
img_title_omret,17,NotoSansJP,0,0,0
img_title_omret,17,NotoSerif,0,0,0
img_title_omret,17,Reggae,0,0,0
img_title_omret,17,Stick,0,0,0
img_title_omret,18,DelaGothic,0,0,0
img_title_omret,18,HachiMaruPop,0,0,0
img_title_omret,18,KaiseiDecol,0,0,0
img_title_omret,18,NotoSansJP,0,0,0
img_title_omret,18,NotoSerif,0,0,0
img_title_omret,18,Reggae,0,0,0
img_title_omret,18,Stick,0,0,0
img_title_omret,19,DelaGothic,0,0,0
img_title_omret,19,HachiMaruPop,0,0,0
img_title_omret,19,KaiseiDecol,0,0,0
img_title_omret,19,NotoSansJP,0,0,0
img_title_omret,19,NotoSerif,0,0,0
img_title_omret,19,Reggae,0,0,0
img_title_omret,19,Stick,0,0,0
img_title_omret,20,DelaGothic,0,0,0
img_title_omret,20,HachiMaruPop,0,0,0
img_title_omret,20,KaiseiDecol,0,0,0
img_title_omret,20,NotoSansJP,0,0,0
img_title_omret,20,NotoSerif,0,0,0
img_title_omret,20,Reggae,0,0,0
img_title_omret,20,Stick,0,0,0
img_title_omret,21,DelaGothic,0,0,0
img_title_omret,21,HachiMaruPop,0,0,0
img_title_omret,21,KaiseiDecol,0,0,0
img_title_omret,21,NotoSansJP,0,0,0
img_title_omret,21,NotoSerif,0,0,0
img_title_omret,21,Reggae,0,0,0
img_title_omret,21,Stick,0,0,0
img_title_omret,22,DelaGothic,0,0,0
img_title_omret,22,HachiMaruPop,0,0,0
img_title_omret,22,KaiseiDecol,0,0,0
img_title_omret,22,NotoSansJP,0,0,0
img_title_omret,22,NotoSerif,0,0,0
img_title_omret,22,Reggae,0,0,0
img_title_omret,22,Stick,0,0,0
img_title_omret,23,DelaGothic,0,0,0
img_title_omret,23,HachiMaruPop,0,0,0
img_title_omret,23,KaiseiDecol,0,0,0
img_title_omret,23,NotoSansJP,0,0,0
img_title_omret,23,NotoSerif,0,0,0
img_title_omret,23,Reggae,0,0,0
img_title_omret,23,Stick,0,0,0
img_title_omret,24,DelaGothic,0,0,0
img_title_omret,24,HachiMaruPop,0,0,0
img_title_omret,24,KaiseiDecol,0,0,0
img_title_omret,24,NotoSansJP,0,0,0
img_title_omret,24,NotoSerif,0,0,0
img_title_omret,24,Reggae,0,0,0
img_title_omret,24,Stick,0,0,0
img_title_omret,25,DelaGothic,0,0,0
img_title_omret,25,HachiMaruPop,0,0,0
img_title_omret,25,KaiseiDecol,0,0,0
img_title_omret,25,NotoSansJP,0,0,0
img_title_omret,25,NotoSerif,0,0,0
img_title_omret,25,Reggae,0,0,0
img_title_omret,25,Stick,0,0,0
img_title_omret,26,DelaGothic,0,0,1
img_title_omret,26,HachiMaruPop,0,0,1
img_title_omret,26,KaiseiDecol,1,0,0
img_title_omret,26,NotoSansJP,1,0,0
img_title_omret,26,NotoSerif,0,1,0
img_title_omret,26,Reggae,0,1,0
img_title_omret,26,Stick,0,1,0
img_title_omret,27,DelaGothic,0,0,0
img_title_omret,27,HachiMaruPop,0,0,0
img_title_omret,27,KaiseiDecol,0,0,0
img_title_omret,27,NotoSansJP,0,0,0
img_title_omret,27,NotoSerif,0,0,0
img_title_omret,27,Reggae,0,0,0
img_title_omret,27,Stick,0,0,0
img_title_omret,28,DelaGothic,0,0,0
img_title_omret,28,HachiMaruPop,0,0,0
img_title_omret,28,KaiseiDecol,0,0,0
img_title_omret,28,NotoSansJP,0,0,0
img_title_omret,28,NotoSerif,0,0,0
img_title_omret,28,Reggae,0,0,0
img_title_omret,28,Stick,0,0,0
img_title_omret,29,DelaGothic,0,0,0
img_title_omret,29,HachiMaruPop,0,0,0
img_title_omret,29,KaiseiDecol,0,0,0
img_title_omret,29,NotoSansJP,0,0,0
img_title_omret,29,NotoSerif,0,0,0
img_title_omret,29,Reggae,0,0,0
img_title_omret,29,Stick,0,0,0
img_title_omret,30,DelaGothic,0,0,0
img_title_omret,30,HachiMaruPop,0,0,0
img_title_omret,30,KaiseiDecol,0,0,0
img_title_omret,30,NotoSansJP,0,0,0
img_title_omret,30,NotoSerif,0,0,0
img_title_omret,30,Reggae,0,0,0
img_title_omret,30,Stick,0,0,0
img_title_omret,31,DelaGothic,0,0,0
img_title_omret,31,HachiMaruPop,0,0,0
img_title_omret,31,KaiseiDecol,0,0,0
img_title_omret,31,NotoSansJP,0,0,0
img_title_omret,31,NotoSerif,0,0,0
img_title_omret,31,Reggae,0,0,0
img_title_omret,31,Stick,0,0,0
img_title_omret,32,DelaGothic,0,0,0
img_title_omret,32,HachiMaruPop,0,0,0
img_title_omret,32,KaiseiDecol,0,0,0
img_title_omret,32,NotoSansJP,0,0,0
img_title_omret,32,NotoSerif,0,0,0
img_title_omret,32,Reggae,0,0,0
img_title_omret,32,Stick,0,0,0
img_title_omret,33,DelaGothic,0,0,0
img_title_omret,33,HachiMaruPop,0,0,0
img_title_omret,33,KaiseiDecol,0,0,0
img_title_omret,33,NotoSansJP,0,0,0
img_title_omret,33,NotoSerif,0,0,0
img_title_omret,33,Reggae,0,0,0
img_title_omret,33,Stick,0,0,0
img_title_omret,34,DelaGothic,1,0,0
img_title_omret,34,HachiMaruPop,1,0,0
img_title_omret,34,KaiseiDecol,0,0,1
img_title_omret,34,NotoSansJP,0,0,1
img_title_omret,34,NotoSerif,0,1,0
img_title_omret,34,Reggae,0,1,0
img_title_omret,34,Stick,0,1,0
img_title_omret,35,DelaGothic,0,0,0
img_title_omret,35,HachiMaruPop,0,0,0
img_title_omret,35,KaiseiDecol,0,0,0
img_title_omret,35,NotoSansJP,0,0,0
img_title_omret,35,NotoSerif,0,0,0
img_title_omret,35,Reggae,0,0,0
img_title_omret,35,Stick,0,0,0
img_title_omret,36,DelaGothic,0,0,0
img_title_omret,36,HachiMaruPop,0,0,0
img_title_omret,36,KaiseiDecol,0,0,0
img_title_omret,36,NotoSansJP,0,0,0
img_title_omret,36,NotoSerif,0,0,0
img_title_omret,36,Reggae,0,0,0
img_title_omret,36,Stick,0,0,0
img_title_omret,37,DelaGothic,0,0,0
img_title_omret,37,HachiMaruPop,0,0,0
img_title_omret,37,KaiseiDecol,0,0,0
img_title_omret,37,NotoSansJP,0,0,0
img_title_omret,37,NotoSerif,0,0,0
img_title_omret,37,Reggae,0,0,0
img_title_omret,37,Stick,0,0,0
img_title_omret,38,DelaGothic,0,0,0
img_title_omret,38,HachiMaruPop,0,0,0
img_title_omret,38,KaiseiDecol,0,0,0
img_title_omret,38,NotoSansJP,0,0,0
img_title_omret,38,NotoSerif,0,0,0
img_title_omret,38,Reggae,0,0,0
img_title_omret,38,Stick,0,0,0
img_title_omret,39,DelaGothic,0,0,0
img_title_omret,39,HachiMaruPop,0,0,0
img_title_omret,39,KaiseiDecol,0,0,0
img_title_omret,39,NotoSansJP,0,0,0
img_title_omret,39,NotoSerif,0,0,0
img_title_omret,39,Reggae,0,0,0
img_title_omret,39,Stick,0,0,0
img_title_omret,40,DelaGothic,0,0,0
img_title_omret,40,HachiMaruPop,0,0,0
img_title_omret,40,KaiseiDecol,0,0,0
img_title_omret,40,NotoSansJP,0,0,0
img_title_omret,40,NotoSerif,0,0,0
img_title_omret,40,Reggae,0,0,0
img_title_omret,40,Stick,0,0,0
img_title_omret,41,DelaGothic,0,0,0
img_title_omret,41,HachiMaruPop,0,0,0
img_title_omret,41,KaiseiDecol,0,0,0
img_title_omret,41,NotoSansJP,0,0,0
img_title_omret,41,NotoSerif,0,0,0
img_title_omret,41,Reggae,0,0,0
img_title_omret,41,Stick,0,0,0
img_title_omret,42,DelaGothic,1,0,0
img_title_omret,42,HachiMaruPop,0,0,1
img_title_omret,42,KaiseiDecol,1,0,0
img_title_omret,42,NotoSansJP,0,0,1
img_title_omret,42,NotoSerif,0,1,0
img_title_omret,42,Reggae,0,1,0
img_title_omret,42,Stick,0,1,0
img_title_omret,43,DelaGothic,0,0,0
img_title_omret,43,HachiMaruPop,0,0,0
img_title_omret,43,KaiseiDecol,0,0,0
img_title_omret,43,NotoSansJP,0,0,0
img_title_omret,43,NotoSerif,0,0,0
img_title_omret,43,Reggae,0,0,0
img_title_omret,43,Stick,0,0,0
img_title_omret,44,DelaGothic,0,0,0
img_title_omret,44,HachiMaruPop,0,0,0
img_title_omret,44,KaiseiDecol,0,0,0
img_title_omret,44,NotoSansJP,0,0,0
img_title_omret,44,NotoSerif,0,0,0
img_title_omret,44,Reggae,0,0,0
img_title_omret,44,Stick,0,0,0
img_title_omret,45,DelaGothic,0,0,1
img_title_omret,45,HachiMaruPop,0,0,1
img_title_omret,45,KaiseiDecol,1,0,0
img_title_omret,45,NotoSansJP,1,0,0
img_title_omret,45,NotoSerif,0,1,0
img_title_omret,45,Reggae,0,1,0
img_title_omret,45,Stick,0,1,0
img_title_omret,46,DelaGothic,0,0,0
img_title_omret,46,HachiMaruPop,0,0,0
img_title_omret,46,KaiseiDecol,0,0,0
img_title_omret,46,NotoSansJP,0,0,0
img_title_omret,46,NotoSerif,0,0,0
img_title_omret,46,Reggae,0,0,0
img_title_omret,46,Stick,0,0,0
img_title_omret,47,DelaGothic,0,0,0
img_title_omret,47,HachiMaruPop,0,0,0
img_title_omret,47,KaiseiDecol,0,0,0
img_title_omret,47,NotoSansJP,0,0,0
img_title_omret,47,NotoSerif,0,0,0
img_title_omret,47,Reggae,0,0,0
img_title_omret,47,Stick,0,0,0
img_title_omret,48,DelaGothic,0,0,0
img_title_omret,48,HachiMaruPop,0,0,0
img_title_omret,48,KaiseiDecol,0,0,0
img_title_omret,48,NotoSansJP,0,0,0
img_title_omret,48,NotoSerif,0,0,0
img_title_omret,48,Reggae,0,0,0
img_title_omret,48,Stick,0,0,0
img_title_omret,49,DelaGothic,0,0,0
img_title_omret,49,HachiMaruPop,0,0,0
img_title_omret,49,KaiseiDecol,0,0,0
img_title_omret,49,NotoSansJP,0,0,0
img_title_omret,49,NotoSerif,0,0,0
img_title_omret,49,Reggae,0,0,0
img_title_omret,49,Stick,0,0,0
img_title_omret,50,DelaGothic,0,0,0
img_title_omret,50,HachiMaruPop,0,0,0
img_title_omret,50,KaiseiDecol,0,0,0
img_title_omret,50,NotoSansJP,0,0,0
img_title_omret,50,NotoSerif,0,0,0
img_title_omret,50,Reggae,0,0,0
img_title_omret,50,Stick,0,0,0
img_title_omret,51,DelaGothic,0,0,0
img_title_omret,51,HachiMaruPop,0,0,0
img_title_omret,51,KaiseiDecol,0,0,0
img_title_omret,51,NotoSansJP,0,0,0
img_title_omret,51,NotoSerif,0,0,0
img_title_omret,51,Reggae,0,0,0
img_title_omret,51,Stick,0,0,0
img_title_omret,52,DelaGothic,0,0,0
img_title_omret,52,HachiMaruPop,0,0,0
img_title_omret,52,KaiseiDecol,0,0,0
img_title_omret,52,NotoSansJP,0,0,0
img_title_omret,52,NotoSerif,0,0,0
img_title_omret,52,Reggae,0,0,0
img_title_omret,52,Stick,0,0,0
img_title_omret,53,DelaGothic,0,0,0
img_title_omret,53,HachiMaruPop,0,0,0
img_title_omret,53,KaiseiDecol,0,0,0
img_title_omret,53,NotoSansJP,0,0,0
img_title_omret,53,NotoSerif,0,0,0
img_title_omret,53,Reggae,0,0,0
img_title_omret,53,Stick,0,0,0
img_title_omret,54,DelaGothic,0,0,0
img_title_omret,54,HachiMaruPop,0,0,0
img_title_omret,54,KaiseiDecol,0,0,0
img_title_omret,54,NotoSansJP,0,0,0
img_title_omret,54,NotoSerif,0,0,0
img_title_omret,54,Reggae,0,0,0
img_title_omret,54,Stick,0,0,0
img_title_omret,55,DelaGothic,0,0,0
img_title_omret,55,HachiMaruPop,0,0,0
img_title_omret,55,KaiseiDecol,0,0,0
img_title_omret,55,NotoSansJP,0,0,0
img_title_omret,55,NotoSerif,0,0,0
img_title_omret,55,Reggae,0,0,0
img_title_omret,55,Stick,0,0,0
img_title_omret,56,DelaGothic,0,0,0
img_title_omret,56,HachiMaruPop,0,0,0
img_title_omret,56,KaiseiDecol,0,0,0
img_title_omret,56,NotoSansJP,0,0,0
img_title_omret,56,NotoSerif,0,0,0
img_title_omret,56,Reggae,0,0,0
img_title_omret,56,Stick,0,0,0
img_title_omret,57,DelaGothic,0,0,0
img_title_omret,57,HachiMaruPop,0,0,0
img_title_omret,57,KaiseiDecol,0,0,0
img_title_omret,57,NotoSansJP,0,0,0
img_title_omret,57,NotoSerif,0,0,0
img_title_omret,57,Reggae,0,0,0
img_title_omret,57,Stick,0,0,0
img_title_omret,58,DelaGothic,0,0,0
img_title_omret,58,HachiMaruPop,0,0,0
img_title_omret,58,KaiseiDecol,0,0,0
img_title_omret,58,NotoSansJP,0,0,0
img_title_omret,58,NotoSerif,0,0,0
img_title_omret,58,Reggae,0,0,0
img_title_omret,58,Stick,0,0,0
img_title_omret,59,DelaGothic,0,0,0
img_title_omret,59,HachiMaruPop,0,0,0
img_title_omret,59,KaiseiDecol,0,0,0
img_title_omret,59,NotoSansJP,0,0,0
img_title_omret,59,NotoSerif,0,0,0
img_title_omret,59,Reggae,0,0,0
img_title_omret,59,Stick,0,0,0
img_title_omret,60,DelaGothic,0,0,0
img_title_omret,60,HachiMaruPop,0,0,0
img_title_omret,60,KaiseiDecol,0,0,0
img_title_omret,60,NotoSansJP,0,0,0
img_title_omret,60,NotoSerif,0,0,0
img_title_omret,60,Reggae,0,0,0
img_title_omret,60,Stick,0,0,0
img_title_omret,61,DelaGothic,0,0,0
img_title_omret,61,HachiMaruPop,0,0,0
img_title_omret,61,KaiseiDecol,0,0,0
img_title_omret,61,NotoSansJP,0,0,0
img_title_omret,61,NotoSerif,0,0,0
img_title_omret,61,Reggae,0,0,0
img_title_omret,61,Stick,0,0,0
img_title_omret,62,DelaGothic,0,0,0
img_title_omret,62,HachiMaruPop,0,0,0
img_title_omret,62,KaiseiDecol,0,0,0
img_title_omret,62,NotoSansJP,0,0,0
img_title_omret,62,NotoSerif,0,0,0
img_title_omret,62,Reggae,0,0,0
img_title_omret,62,Stick,0,0,0
img_title_omret,63,DelaGothic,0,0,0
img_title_omret,63,HachiMaruPop,0,0,0
img_title_omret,63,KaiseiDecol,0,0,0
img_title_omret,63,NotoSansJP,0,0,0
img_title_omret,63,NotoSerif,0,0,0
img_title_omret,63,Reggae,0,0,0
img_title_omret,63,Stick,0,0,0
img_title_omret,64,DelaGothic,0,0,0
img_title_omret,64,HachiMaruPop,0,0,0
img_title_omret,64,KaiseiDecol,0,0,0
img_title_omret,64,NotoSansJP,0,0,0
img_title_omret,64,NotoSerif,0,0,0
img_title_omret,64,Reggae,0,0,0
img_title_omret,64,Stick,0,0,0
img_title_omret,65,DelaGothic,0,0,0
img_title_omret,65,HachiMaruPop,0,0,0
img_title_omret,65,KaiseiDecol,0,0,0
img_title_omret,65,NotoSansJP,0,0,0
img_title_omret,65,NotoSerif,0,0,0
img_title_omret,65,Reggae,0,0,0
img_title_omret,65,Stick,0,0,0
img_title_omret,66,DelaGothic,0,0,0
img_title_omret,66,HachiMaruPop,0,0,0
img_title_omret,66,KaiseiDecol,0,0,0
img_title_omret,66,NotoSansJP,0,0,0
img_title_omret,66,NotoSerif,0,0,0
img_title_omret,66,Reggae,0,0,0
img_title_omret,66,Stick,0,0,0
img_title_omret,67,DelaGothic,0,0,0
img_title_omret,67,HachiMaruPop,0,0,0
img_title_omret,67,KaiseiDecol,0,0,0
img_title_omret,67,NotoSansJP,0,0,0
img_title_omret,67,NotoSerif,0,0,0
img_title_omret,67,Reggae,0,0,0
img_title_omret,67,Stick,0,0,0
img_title_omret,68,DelaGothic,0,0,0
img_title_omret,68,HachiMaruPop,0,0,0
img_title_omret,68,KaiseiDecol,0,0,0
img_title_omret,68,NotoSansJP,0,0,0
img_title_omret,68,NotoSerif,0,0,0
img_title_omret,68,Reggae,0,0,0
img_title_omret,68,Stick,0,0,0
img_title_omret,69,DelaGothic,0,0,0
img_title_omret,69,HachiMaruPop,0,0,0
img_title_omret,69,KaiseiDecol,0,0,0
img_title_omret,69,NotoSansJP,0,0,0
img_title_omret,69,NotoSerif,0,0,0
img_title_omret,69,Reggae,0,0,0
img_title_omret,69,Stick,0,0,0
img_title_omret,70,DelaGothic,0,0,0
img_title_omret,70,HachiMaruPop,0,0,0
img_title_omret,70,KaiseiDecol,0,0,0
img_title_omret,70,NotoSansJP,0,0,0
img_title_omret,70,NotoSerif,0,0,0
img_title_omret,70,Reggae,0,0,0
img_title_omret,70,Stick,0,0,0
img_title_omret,71,DelaGothic,0,0,0
img_title_omret,71,HachiMaruPop,0,0,0
img_title_omret,71,KaiseiDecol,0,0,0
img_title_omret,71,NotoSansJP,0,0,0
img_title_omret,71,NotoSerif,0,0,0
img_title_omret,71,Reggae,0,0,0
img_title_omret,71,Stick,0,0,0
img_title_omret,72,DelaGothic,0,0,0
img_title_omret,72,HachiMaruPop,0,0,0
img_title_omret,72,KaiseiDecol,0,0,0
img_title_omret,72,NotoSansJP,0,0,0
img_title_omret,72,NotoSerif,0,0,0
img_title_omret,72,Reggae,0,0,0
img_title_omret,72,Stick,0,0,0
img_title_omret,73,DelaGothic,0,0,0
img_title_omret,73,HachiMaruPop,0,0,0
img_title_omret,73,KaiseiDecol,0,0,0
img_title_omret,73,NotoSansJP,0,0,0
img_title_omret,73,NotoSerif,0,0,0
img_title_omret,73,Reggae,0,0,0
img_title_omret,73,Stick,0,0,0
img_title_omret,74,DelaGothic,0,0,0
img_title_omret,74,HachiMaruPop,0,0,0
img_title_omret,74,KaiseiDecol,0,0,0
img_title_omret,74,NotoSansJP,0,0,0
img_title_omret,74,NotoSerif,0,0,0
img_title_omret,74,Reggae,0,0,0
img_title_omret,74,Stick,0,0,0
img_title_omret,75,DelaGothic,0,0,0
img_title_omret,75,HachiMaruPop,0,0,0
img_title_omret,75,KaiseiDecol,0,0,0
img_title_omret,75,NotoSansJP,0,0,0
img_title_omret,75,NotoSerif,0,0,0
img_title_omret,75,Reggae,0,0,0
img_title_omret,75,Stick,0,0,0
img_title_omret,76,DelaGothic,0,0,0
img_title_omret,76,HachiMaruPop,0,0,0
img_title_omret,76,KaiseiDecol,0,0,0
img_title_omret,76,NotoSansJP,0,0,0
img_title_omret,76,NotoSerif,0,0,0
img_title_omret,76,Reggae,0,0,0
img_title_omret,76,Stick,0,0,0
img_title_omret,77,DelaGothic,0,0,0
img_title_omret,77,HachiMaruPop,0,0,0
img_title_omret,77,KaiseiDecol,0,0,0
img_title_omret,77,NotoSansJP,0,0,0
